Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
6/18/13,21:45:56,70,57,13,3,8
6/19/13,22:45:56,68,56,16,12,8
6/20/13,23:45:56,66,58,13,26,20
6/21/13,0:45:56,66,73,9,8,15
6/22/13,1:45:56,69,80,2,1,9
6/23/13,2:45:56,67,58,12,27,1
6/24/13,3:45:56,70,69,17,12,6
6/25/13,4:45:56,70,78,11,11,15
6/26/13,5:45:56,68,59,19,20,14
6/27/13,6:45:56,70,57,4,21,2
6/28/13,7:45:56,68,68,3,4,5
6/29/13,8:45:56,68,69,1,18,10
6/30/13,9:45:56,65,66,19,8,2
6/1/13,10:45:56,70,57,20,20,11
6/2/13,11:45:56,65,78,8,6,8
6/3/13,12:45:56,67,62,7,7,17
6/4/13,13:45:56,65,77,9,12,16
6/5/13,14:45:56,67,77,13,29,6
6/6/13,15:45:56,66,60,4,24,9
6/7/13,16:45:56,65,75,12,1,16
6/8/13,17:45:56,67,67,10,13,16
6/9/13,18:45:56,67,70,13,16,17
6/10/13,19:45:56,68,72,13,20,15
6/11/13,20:45:56,67,75,10,20,2
6/12/13,21:45:56,65,72,18,1,12
6/13/13,22:45:56,65,62,18,8,6
6/14/13,23:45:56,66,59,4,8,18
6/15/13,0:45:56,69,61,9,12,7
6/16/13,1:45:56,69,75,19,17,9
6/17/13,2:45:56,67,59,9,9,4
6/18/13,3:45:56,70,70,7,8,12
6/19/13,4:45:56,66,60,5,25,16
6/20/13,5:45:56,67,76,10,19,20
6/21/13,6:45:56,67,62,19,16,15
6/22/13,7:45:56,65,76,8,5,9
6/23/13,8:45:56,65,71,7,13,9
6/24/13,9:45:56,68,63,2,4,10
6/25/13,10:45:56,65,64,2,29,12
6/26/13,11:45:56,70,67,8,10,18
6/27/13,12:45:56,68,58,11,3,16
6/28/13,13:45:56,69,68,2,10,5
6/29/13,14:45:56,67,65,20,26,8
6/30/13,15:45:56,66,66,2,7,9
6/1/13,16:45:56,69,80,18,20,10
6/2/13,17:45:56,65,75,6,30,10
6/3/13,18:45:56,70,72,11,27,12
6/4/13,0:00:01,67,62,10,22,8
6/5/13,1:00:01,68,68,16,3,7
6/6/13,2:00:01,66,74,12,20,7
6/7/13,3:00:01,66,67,8,30,6
6/8/13,4:00:01,65,76,9,4,5
6/9/13,5:00:01,66,66,13,20,17
6/10/13,6:00:01,65,58,1,6,9
6/11/13,7:00:01,67,60,5,17,20
6/12/13,8:00:01,65,77,17,20,19
6/13/13,9:00:01,67,68,11,7,2
6/14/13,10:00:01,70,69,4,28,10
6/15/13,11:00:01,66,60,9,12,2
6/16/13,12:00:01,68,69,14,3,2
6/17/13,13:00:01,65,65,9,6,3
6/18/13,14:00:01,68,55,19,11,9
6/19/13,15:00:01,70,57,14,21,2
6/20/13,16:00:01,67,74,15,3,15
6/21/13,17:00:01,70,68,14,4,10
6/22/13,18:00:01,65,59,20,5,9
6/23/13,19:00:01,69,56,11,11,6
6/24/13,20:00:01,69,67,12,19,3
6/25/13,21:00:01,66,68,5,4,4
6/26/13,22:00:01,68,59,16,22,19
6/27/13,23:00:01,70,59,11,4,3
6/28/13,0:13:19,70,80,15,20,6
6/29/13,1:13:19,65,67,12,14,10
6/30/13,2:13:19,65,71,1,30,16
6/1/13,3:13:19,68,56,16,6,8
6/2/13,4:13:19,67,56,1,29,17
6/3/13,5:13:19,69,74,5,22,14
6/4/13,6:13:19,65,68,10,4,19
6/5/13,7:13:19,65,61,1,11,8
6/6/13,8:13:19,65,76,15,24,13
6/7/13,9:13:19,68,65,2,6,13
6/8/13,10:13:19,68,71,7,16,16
6/9/13,11:13:19,68,67,3,27,14
6/10/13,12:13:19,68,68,6,28,15
6/11/13,13:13:19,66,78,4,18,7
6/12/13,14:13:19,70,66,11,18,15
6/13/13,15:13:19,66,58,10,1,1
6/14/13,16:13:19,65,65,17,3,13
6/15/13,17:13:19,69,58,15,30,9
6/16/13,18:13:19,70,80,7,19,20
6/17/13,19:13:19,69,67,7,11,15
6/18/13,20:13:19,69,64,9,22,8
6/19/13,21:13:19,65,62,5,14,20
6/20/13,22:13:19,70,58,3,8,3
6/21/13,23:13:19,65,60,11,1,9
6/22/13,0:43:51,65,78,3,14,5
6/23/13,1:43:51,69,80,11,15,7
6/24/13,2:43:51,65,56,11,18,11
6/25/13,3:43:51,65,79,8,11,15
6/26/13,4:43:51,70,65,16,16,18
6/27/13,5:43:51,65,60,18,15,20
6/28/13,6:43:51,70,59,14,10,19
6/29/13,7:43:51,66,75,5,4,12
6/30/13,8:43:51,69,76,17,19,4
6/1/13,9:43:51,65,76,16,5,6
6/2/13,10:43:51,67,55,6,12,1
6/3/13,11:43:51,70,66,7,22,8
6/4/13,12:43:51,68,56,5,16,9
6/5/13,13:43:51,70,57,1,16,16
6/6/13,14:43:51,69,68,20,26,11
6/7/13,15:43:51,67,65,16,9,7
6/8/13,16:43:51,65,64,3,8,15
6/9/13,17:43:51,69,61,15,29,6
6/10/13,18:43:51,69,66,5,12,18
6/11/13,19:43:51,65,74,15,7,20
6/12/13,20:43:51,65,72,4,17,18
6/13/13,21:43:51,65,79,7,25,10
6/14/13,22:43:51,67,70,3,11,7
6/15/13,23:43:51,65,55,13,30,14
6/16/13,0:13:20,65,77,5,23,9
6/17/13,1:13:20,70,64,1,9,10
6/18/13,2:13:20,68,66,5,19,16
6/19/13,3:13:20,68,71,12,20,20
6/20/13,4:13:20,68,63,16,23,2
6/21/13,5:13:20,70,55,12,25,6
6/22/13,6:13:20,69,76,3,2,5
6/23/13,7:13:20,69,70,15,22,6
6/24/13,8:13:20,68,65,11,22,1
6/25/13,9:13:20,70,76,18,26,19
6/26/13,10:13:20,70,58,11,8,6
6/27/13,11:13:20,68,77,15,20,14
6/28/13,12:13:20,65,71,14,5,1
6/29/13,13:13:20,68,55,14,10,20
6/30/13,14:13:20,65,64,19,2,4
6/1/13,15:13:20,66,77,2,2,1
6/2/13,16:13:20,67,69,2,19,18
6/3/13,17:13:20,68,68,5,6,13
6/4/13,18:13:20,65,75,14,30,8
6/5/13,19:13:20,67,72,14,14,11
6/6/13,20:13:20,65,71,12,5,18
6/7/13,21:13:20,66,74,19,14,11
6/8/13,22:13:20,68,57,17,22,4
6/9/13,23:13:20,69,79,12,4,12
6/10/13,0:33:07,65,76,9,12,12
6/11/13,1:33:07,69,57,10,8,14
6/12/13,2:33:07,66,79,5,7,9
6/13/13,3:33:07,68,64,13,4,10
6/14/13,4:33:07,66,58,11,24,16
6/15/13,5:33:07,69,60,9,1,12
6/16/13,6:33:07,69,61,7,21,5
6/17/13,7:33:07,66,75,2,11,2
6/18/13,8:33:07,68,70,9,1,15
6/19/13,9:33:07,69,80,17,18,5
6/20/13,10:33:07,68,61,7,18,18
6/21/13,11:33:07,70,73,7,24,6
6/22/13,12:33:07,69,60,7,4,4
6/23/13,13:33:07,65,55,2,8,13
6/24/13,14:33:07,65,64,8,7,4
6/25/13,15:33:07,68,63,10,6,3
6/26/13,16:33:07,67,57,9,16,2
6/27/13,17:33:07,69,60,17,2,1
6/28/13,18:33:07,70,75,20,15,19
6/29/13,19:33:07,67,75,17,4,13
6/30/13,20:33:07,68,60,14,12,11
6/1/13,21:33:07,69,74,14,14,13
6/2/13,22:33:07,65,58,13,11,11
6/3/13,23:33:07,66,58,5,16,13
6/4/13,0:00:01,70,58,9,11,10
6/5/13,1:00:01,65,57,20,16,12
6/6/13,2:00:01,65,79,7,9,3
6/7/13,3:00:01,70,62,20,8,7
6/8/13,4:00:01,70,59,17,4,8
6/9/13,5:00:01,70,70,10,27,9
6/10/13,6:00:01,70,57,15,3,20
6/11/13,7:00:01,68,74,3,30,9
6/12/13,8:00:01,67,55,18,22,17
6/13/13,9:00:01,67,60,2,18,6
6/14/13,10:00:01,67,78,10,28,3
6/15/13,11:00:01,70,58,7,30,18
6/16/13,12:00:01,65,67,2,23,3
6/17/13,13:00:01,65,69,3,14,15
6/18/13,14:00:01,69,69,7,4,20
6/19/13,15:00:01,70,65,19,12,2
6/20/13,16:00:01,68,58,7,14,15
6/21/13,17:00:01,65,72,15,19,9
6/22/13,18:00:01,66,66,4,4,17
6/23/13,19:00:01,68,76,7,22,1
6/24/13,20:00:01,68,73,9,13,6
6/25/13,21:00:01,69,70,3,21,5
6/26/13,22:00:01,69,61,10,1,14
6/27/13,23:00:01,70,79,20,4,5
6/28/13,0:13:19,70,60,8,14,2
6/29/13,1:13:19,69,64,11,3,1
6/30/13,2:13:19,69,69,19,4,3
6/1/13,3:13:19,68,80,13,6,14
6/2/13,4:13:19,66,74,17,20,6
6/3/13,5:13:19,69,55,19,5,3
6/4/13,6:13:19,66,73,9,16,14
6/5/13,7:13:19,69,78,2,7,20
6/6/13,8:13:19,66,59,9,20,2
6/7/13,9:13:19,65,55,18,5,4
6/8/13,10:13:19,66,74,15,8,17
6/9/13,11:13:19,69,74,5,6,6
6/10/13,12:13:19,67,69,20,7,18
6/11/13,13:13:19,66,72,19,1,2
6/12/13,14:13:19,70,79,20,3,4
6/13/13,15:13:19,70,70,7,4,19
6/14/13,16:13:19,70,72,2,8,18
6/15/13,17:13:19,67,63,9,3,5
6/16/13,18:13:19,68,72,6,24,11
6/17/13,19:13:19,68,78,19,18,3
6/18/13,20:13:19,70,69,14,21,12
6/19/13,21:13:19,70,66,20,7,13
6/20/13,22:13:19,69,61,5,1,8
6/21/13,23:13:19,67,78,8,29,8
6/22/13,0:43:51,66,56,15,6,14
6/23/13,1:43:51,69,71,3,12,18
6/24/13,2:43:51,69,61,15,24,12
6/25/13,3:43:51,67,65,8,17,7
6/26/13,4:43:51,66,70,6,19,6
6/27/13,5:43:51,68,72,6,30,1
6/28/13,6:43:51,69,63,5,21,3
6/29/13,7:43:51,70,70,15,21,1
6/30/13,8:43:51,69,68,7,13,7
6/1/13,9:43:51,68,55,15,11,9
6/2/13,10:43:51,65,72,17,16,7
6/3/13,11:43:51,65,77,8,23,12
6/4/13,12:43:51,68,77,4,30,9
6/5/13,13:43:51,65,79,5,3,10
6/6/13,14:43:51,67,73,19,13,7
6/7/13,15:43:51,68,65,9,13,14
6/8/13,16:43:51,70,80,20,8,11
6/9/13,17:43:51,66,68,6,12,1
6/10/13,18:43:51,68,60,16,3,13
6/11/13,19:43:51,66,59,17,20,13
6/12/13,20:43:51,67,80,14,25,15
6/13/13,21:43:51,68,79,18,11,7
6/14/13,22:43:51,68,57,17,4,16
6/15/13,23:43:51,68,62,7,17,8
6/16/13,0:13:20,69,78,3,3,7
6/17/13,1:13:20,66,60,4,9,17
6/18/13,2:13:20,68,76,4,25,11
6/19/13,3:13:20,66,77,16,22,14
6/20/13,4:13:20,67,62,18,26,17
6/21/13,5:13:20,66,65,20,28,8
6/22/13,6:13:20,69,64,18,6,19
6/23/13,7:13:20,69,57,11,1,2
6/24/13,8:13:20,70,60,10,1,19
6/25/13,9:13:20,65,55,17,8,2
6/26/13,10:13:20,69,69,5,12,14
6/27/13,11:13:20,68,78,11,11,5
6/28/13,12:13:20,66,66,14,20,20
6/29/13,13:13:20,66,72,3,5,8
6/30/13,14:13:20,67,62,1,8,17
6/1/13,15:13:20,68,72,19,19,19
6/2/13,16:13:20,70,59,9,26,9
6/3/13,17:13:20,70,70,12,19,20
6/4/13,18:13:20,67,78,13,28,20
6/5/13,19:13:20,68,60,16,14,17
6/6/13,20:13:20,69,59,5,18,7
6/7/13,21:13:20,68,56,1,27,5
6/8/13,22:13:20,68,58,10,21,20
6/9/13,23:13:20,67,57,3,3,13
6/10/13,0:33:07,70,69,17,27,12
6/11/13,1:33:07,65,60,7,28,18
6/12/13,2:33:07,68,55,15,7,9
6/13/13,3:33:07,69,62,19,5,10
6/14/13,4:33:07,65,57,14,28,12
6/15/13,5:33:07,67,60,10,7,13
6/16/13,6:33:07,66,68,17,20,19
6/17/13,7:33:07,69,80,16,14,7
6/18/13,8:33:07,65,59,7,1,11
6/19/13,9:33:07,70,57,12,29,9
6/20/13,10:33:07,65,74,13,22,7
6/21/13,11:33:07,68,78,3,4,15
6/22/13,12:33:07,65,77,2,30,4
6/23/13,13:33:07,67,58,19,13,12
6/24/13,14:33:07,65,63,1,29,20
6/25/13,15:33:07,68,70,19,15,18
6/26/13,16:33:07,70,77,20,9,12
6/27/13,17:33:07,66,70,2,4,8
6/28/13,18:33:07,65,76,1,22,6
6/29/13,19:33:07,65,71,10,8,6
6/30/13,20:33:07,66,58,1,6,20
6/1/13,21:33:07,67,60,7,8,10
6/2/13,22:33:07,70,63,9,7,9
6/3/13,23:33:07,67,62,20,29,1
6/4/13,0:00:01,68,79,18,21,19
6/5/13,1:00:01,69,76,3,14,2
6/6/13,2:00:01,65,80,10,26,6
6/7/13,3:00:01,68,73,5,16,10
6/8/13,4:00:01,67,70,4,12,9
6/9/13,5:00:01,68,72,19,12,4
6/10/13,6:00:01,67,62,20,16,4
6/11/13,7:00:01,69,63,4,3,11
6/12/13,8:00:01,66,70,9,17,20
6/13/13,9:00:01,67,71,4,14,17
6/14/13,10:00:01,66,62,20,23,1
6/15/13,11:00:01,68,64,3,30,1
6/16/13,12:00:01,68,71,1,19,15
6/17/13,13:00:01,70,72,1,10,20
6/18/13,14:00:01,68,57,16,18,17
6/19/13,15:00:01,70,73,11,27,18
6/20/13,16:00:01,70,60,18,23,9
6/21/13,17:00:01,70,79,11,14,1
6/22/13,18:00:01,66,61,11,7,10
6/23/13,19:00:01,66,70,9,28,9
6/24/13,20:00:01,69,62,17,9,13
6/25/13,21:00:01,69,68,5,16,10
6/26/13,22:00:01,66,69,16,20,4
6/27/13,23:00:01,68,58,18,8,20
6/28/13,0:13:19,69,56,13,12,8
6/29/13,1:13:19,68,73,2,30,15
6/30/13,2:13:19,65,57,13,18,19
6/1/13,3:13:19,65,66,17,6,13
6/2/13,4:13:19,65,63,7,16,20
6/3/13,5:13:19,70,57,16,28,14
6/4/13,6:13:19,69,59,9,22,7
6/5/13,7:13:19,68,73,11,29,2
6/6/13,8:13:19,66,62,7,5,20
6/7/13,9:13:19,69,55,5,1,7
6/8/13,10:13:19,69,63,6,5,3
6/9/13,11:13:19,70,73,12,3,9
6/10/13,12:13:19,66,68,17,1,18
6/11/13,13:13:19,67,75,2,22,18
6/12/13,14:13:19,69,70,9,25,2
6/13/13,15:13:19,67,79,18,15,16
6/14/13,16:13:19,67,74,3,10,6
6/15/13,17:13:19,66,63,5,27,8
6/16/13,18:13:19,67,58,12,12,17
6/17/13,19:13:19,68,56,17,29,1
6/18/13,20:13:19,67,64,3,26,13
6/19/13,21:13:19,68,60,20,28,15
6/20/13,22:13:19,69,68,14,22,6
6/21/13,23:13:19,70,67,13,5,15
6/22/13,0:43:51,65,79,8,27,10
6/23/13,1:43:51,69,73,18,7,19
6/24/13,2:43:51,70,73,7,27,20
6/25/13,3:43:51,70,78,9,27,19
6/26/13,4:43:51,66,71,13,24,20
6/27/13,5:43:51,69,63,14,2,3
6/28/13,6:43:51,65,80,14,29,6
6/29/13,7:43:51,66,65,9,2,8
6/30/13,8:43:51,67,58,20,17,11
6/1/13,9:43:51,69,66,15,14,2
6/2/13,10:43:51,66,65,10,9,19
6/3/13,11:43:51,69,70,12,12,20
6/4/13,12:43:51,68,64,14,28,10
6/5/13,13:43:51,70,75,19,25,4
6/6/13,14:43:51,66,56,10,10,18
6/7/13,15:43:51,69,80,2,13,13
6/8/13,16:43:51,66,67,17,17,16
6/9/13,17:43:51,67,58,11,16,18
6/10/13,18:43:51,66,63,8,3,15
6/11/13,19:43:51,70,73,13,30,19
6/12/13,20:43:51,68,70,15,27,4
6/13/13,21:43:51,66,68,10,12,13
6/14/13,22:43:51,66,68,20,13,10
6/15/13,23:43:51,68,60,7,30,13
6/16/13,0:13:20,65,69,9,6,15
6/17/13,1:13:20,69,76,11,2,20
6/18/13,2:13:20,66,70,14,28,5
6/19/13,3:13:20,70,77,4,22,3
6/20/13,4:13:20,69,75,16,5,15
6/21/13,5:13:20,65,75,7,8,8
6/22/13,6:13:20,69,75,19,15,17
6/23/13,7:13:20,70,62,20,17,7
6/24/13,8:13:20,68,55,6,3,1
6/25/13,9:13:20,68,70,1,1,18
6/26/13,10:13:20,65,71,10,17,14
6/27/13,11:13:20,70,74,17,13,12
6/28/13,12:13:20,69,68,16,12,18
6/29/13,13:13:20,66,69,11,21,6
6/30/13,14:13:20,69,74,14,21,4
6/1/13,15:13:20,65,78,11,9,17
6/2/13,16:13:20,70,58,13,13,8
6/3/13,17:13:20,66,56,3,14,20
6/4/13,18:13:20,67,80,15,12,14
6/5/13,19:13:20,65,76,7,1,14
6/6/13,20:13:20,70,70,17,8,14
6/7/13,21:13:20,68,80,4,5,13
6/8/13,22:13:20,67,60,9,14,13
6/9/13,23:13:20,66,58,17,5,15
6/10/13,0:33:07,68,63,3,7,9
6/11/13,1:33:07,70,69,15,24,4
6/12/13,2:33:07,65,72,4,21,2
6/13/13,3:33:07,65,57,1,19,2
6/14/13,4:33:07,70,66,11,23,2
6/15/13,5:33:07,68,72,9,19,8
6/16/13,6:33:07,65,79,15,23,2
6/17/13,7:33:07,66,76,11,11,15
6/18/13,8:33:07,65,69,7,23,12
6/19/13,9:33:07,66,58,18,15,2
6/20/13,10:33:07,65,80,19,7,13
6/21/13,11:33:07,67,75,6,26,20
6/22/13,12:33:07,68,75,1,25,16
6/23/13,13:33:07,67,58,14,7,19
6/24/13,14:33:07,65,80,10,6,1
6/25/13,15:33:07,69,80,12,4,3
6/26/13,16:33:07,68,71,6,25,18
6/27/13,17:33:07,69,73,11,7,17
6/28/13,18:33:07,70,64,2,12,15
6/29/13,19:33:07,65,67,9,29,15
6/30/13,20:33:07,65,56,5,23,15
6/1/13,21:33:07,69,57,1,28,17
6/2/13,22:33:07,66,77,15,18,19
6/3/13,23:33:07,66,60,1,15,18
6/4/13,0:00:01,66,66,13,18,7
6/5/13,1:00:01,68,60,6,4,17
6/6/13,2:00:01,65,79,14,28,20
6/7/13,3:00:01,67,75,6,1,10
6/8/13,4:00:01,67,57,13,1,7
6/9/13,5:00:01,66,79,5,9,6
6/10/13,6:00:01,67,67,18,24,10
6/11/13,7:00:01,66,74,4,22,17
6/12/13,8:00:01,66,75,7,24,14
6/13/13,9:00:01,65,78,4,16,17
6/14/13,10:00:01,66,58,10,5,8
6/15/13,11:00:01,70,64,2,10,4
6/16/13,12:00:01,66,80,7,20,10
6/17/13,13:00:01,70,55,10,22,17
6/18/13,14:00:01,68,61,2,26,20
6/19/13,15:00:01,66,75,1,20,10
6/20/13,16:00:01,69,73,12,29,6
6/21/13,17:00:01,66,69,6,22,9
6/22/13,18:00:01,65,63,15,26,20
6/23/13,19:00:01,66,80,3,21,8
6/24/13,20:00:01,69,74,17,4,9
6/25/13,21:00:01,67,72,14,6,12
6/26/13,22:00:01,67,70,14,7,3
6/27/13,23:00:01,67,78,3,9,20
6/28/13,0:13:19,67,79,14,2,19
6/29/13,1:13:19,70,70,18,20,13
6/30/13,2:13:19,67,57,9,15,15
6/1/13,3:13:19,70,71,3,7,14
6/2/13,4:13:19,68,71,7,23,18
6/3/13,5:13:19,69,78,11,12,19
6/4/13,6:13:19,67,71,7,8,11
6/5/13,7:13:19,70,57,3,23,16
6/6/13,8:13:19,67,71,4,19,5
6/7/13,9:13:19,68,72,20,20,19
6/8/13,10:13:19,65,60,16,24,11
6/9/13,11:13:19,68,58,6,22,3
6/10/13,12:13:19,70,68,8,1,2
6/11/13,13:13:19,66,76,8,5,16
6/12/13,14:13:19,68,65,15,20,11
6/13/13,15:13:19,67,72,12,9,14
6/14/13,16:13:19,70,65,15,4,20
6/15/13,17:13:19,68,74,5,23,7
6/16/13,18:13:19,67,65,10,2,16
6/17/13,19:13:19,69,66,3,17,18
6/18/13,20:13:19,67,67,5,13,7
6/19/13,21:13:19,70,56,13,18,14
6/20/13,22:13:19,67,78,20,25,5
6/21/13,23:13:19,67,75,9,11,11
6/22/13,0:43:51,65,77,13,3,3
6/23/13,1:43:51,68,69,13,5,3
6/24/13,2:43:51,69,59,3,16,13
6/25/13,3:43:51,65,72,1,5,7
6/26/13,4:43:51,68,74,1,3,19
6/27/13,5:43:51,66,57,17,20,14
6/28/13,6:43:51,66,57,1,24,5
6/29/13,7:43:51,67,58,4,16,20
6/30/13,8:43:51,69,79,11,21,18
6/1/13,9:43:51,68,66,16,9,10
6/2/13,10:43:51,66,76,16,20,20
6/3/13,11:43:51,68,77,15,11,6
6/4/13,12:43:51,67,75,14,7,4
6/5/13,13:43:51,65,63,2,27,5
6/6/13,14:43:51,68,75,13,11,16
6/7/13,15:43:51,68,55,6,26,7
6/8/13,16:43:51,67,70,2,7,20
6/9/13,17:43:51,69,76,16,11,1
6/10/13,18:43:51,70,68,17,7,16
6/11/13,19:43:51,70,61,8,15,12
6/12/13,20:43:51,65,74,17,5,4
6/13/13,21:43:51,69,56,20,30,10
6/14/13,22:43:51,69,62,17,23,20
6/15/13,23:43:51,65,78,8,30,1
6/16/13,0:13:20,67,74,4,30,2
6/17/13,1:13:20,66,78,17,19,4
6/18/13,2:13:20,69,78,13,4,1
6/19/13,3:13:20,65,77,19,7,12
6/20/13,4:13:20,68,63,6,5,15
6/21/13,5:13:20,66,64,1,7,6
6/22/13,6:13:20,70,80,17,22,1
6/23/13,7:13:20,65,77,19,21,6
6/24/13,8:13:20,70,56,6,23,3
6/25/13,9:13:20,70,64,7,10,12
6/26/13,10:13:20,65,60,12,13,17
6/27/13,11:13:20,66,77,14,14,2
6/28/13,12:13:20,66,55,7,20,4
6/29/13,13:13:20,68,68,3,5,13
6/30/13,14:13:20,67,65,3,21,14
6/1/13,15:13:20,67,56,6,10,5
6/2/13,16:13:20,70,76,18,16,20
6/3/13,17:13:20,66,77,15,10,17
6/4/13,18:13:20,68,78,9,28,5
6/5/13,19:13:20,68,66,13,3,7
6/6/13,20:13:20,67,56,13,26,20
6/7/13,21:13:20,69,76,15,25,9
6/8/13,22:13:20,69,58,5,28,14
6/9/13,23:13:20,69,65,1,8,18
6/10/13,0:33:07,66,65,4,29,18
6/11/13,1:33:07,67,77,16,15,10
6/12/13,2:33:07,68,68,14,19,14
6/13/13,3:33:07,66,75,4,10,10
6/14/13,4:33:07,66,55,20,28,20
6/15/13,5:33:07,65,73,1,5,18
6/16/13,6:33:07,67,76,13,28,11
6/17/13,7:33:07,65,66,5,25,6
6/18/13,8:33:07,65,68,8,16,10
6/19/13,9:33:07,66,64,9,18,15
6/20/13,10:33:07,65,55,18,24,8
6/21/13,11:33:07,70,65,7,1,11
6/22/13,12:33:07,68,64,3,7,6
6/23/13,13:33:07,69,62,6,25,2
6/24/13,14:33:07,66,73,19,13,10
6/25/13,15:33:07,69,75,13,8,13
6/26/13,16:33:07,65,77,19,7,8
6/27/13,17:33:07,66,75,20,23,11
6/28/13,18:33:07,65,65,1,18,15
6/29/13,19:33:07,67,74,8,10,6
6/30/13,20:33:07,69,78,19,12,2
6/1/13,21:33:07,70,59,6,16,11
6/2/13,22:33:07,69,71,17,26,13
6/3/13,23:33:07,68,62,7,30,6
6/4/13,0:45:56,65,59,4,30,6
6/5/13,1:45:56,66,65,5,2,20
6/6/13,2:45:56,65,60,19,20,8
6/7/13,3:45:56,65,56,19,30,13
6/8/13,4:45:56,70,76,3,3,9
6/9/13,5:45:56,70,71,9,21,3
6/10/13,6:45:56,69,62,12,19,10
6/11/13,7:45:56,69,57,2,2,5
6/12/13,8:45:56,70,77,12,1,17
6/13/13,9:45:56,68,76,20,28,18
6/14/13,10:45:56,68,56,17,10,17
6/15/13,11:45:56,66,77,19,20,2
6/16/13,12:45:56,67,73,20,10,9
6/17/13,13:45:56,70,65,1,28,15
6/18/13,14:45:56,66,77,20,10,8
6/19/13,15:45:56,66,65,2,7,19
6/20/13,16:45:56,65,73,2,23,17
6/21/13,17:45:56,66,66,6,8,12
6/22/13,18:45:56,69,62,16,24,14
6/23/13,19:45:56,70,75,17,1,15
6/24/13,20:45:56,65,80,17,12,7
6/25/13,21:45:56,70,66,6,21,6
6/26/13,22:45:56,65,55,16,1,13
6/27/13,23:45:56,67,71,19,24,1
6/28/13,0:45:56,69,68,18,1,17
6/29/13,1:45:56,70,74,8,29,1
6/30/13,2:45:56,69,67,2,12,12
6/1/13,3:45:56,65,68,6,30,17
6/2/13,4:45:56,69,62,19,23,8
6/3/13,5:45:56,70,70,17,15,15
6/4/13,6:45:56,69,67,9,25,2
6/5/13,7:45:56,67,77,10,14,3
6/6/13,8:45:56,70,65,17,8,3
6/7/13,9:45:56,66,74,6,18,14
6/8/13,10:45:56,66,56,18,24,15
6/9/13,11:45:56,68,71,12,15,12
6/10/13,12:45:56,68,72,1,7,6
6/11/13,13:45:56,70,57,10,12,18
6/12/13,14:45:56,69,75,18,6,12
6/13/13,15:45:56,69,77,8,22,20
6/14/13,16:45:56,67,66,2,20,16
6/15/13,17:45:56,69,71,5,16,16
6/16/13,18:45:56,65,71,12,25,10
6/17/13,19:45:56,70,80,13,28,15
6/18/13,20:45:56,67,69,17,3,18
6/19/13,21:45:56,68,73,18,3,12
6/20/13,22:45:56,68,70,20,28,12
6/21/13,23:45:56,68,78,10,10,5
6/22/13,0:45:56,70,69,15,5,16
6/23/13,1:45:56,66,60,13,22,4
6/24/13,2:45:56,69,63,2,15,3
6/25/13,3:45:56,70,66,2,11,11
6/26/13,4:45:56,70,79,4,25,15
6/27/13,5:45:56,68,64,15,23,20
6/28/13,6:45:56,67,78,7,15,15
6/29/13,7:45:56,70,70,7,4,13
6/30/13,8:45:56,70,57,6,11,5
6/1/13,9:45:56,67,80,5,10,2
6/2/13,10:45:56,68,76,10,5,13
6/3/13,11:45:56,67,77,6,15,6
6/4/13,12:45:56,68,76,19,18,2
6/5/13,13:45:56,66,56,18,21,5
6/6/13,14:45:56,70,79,19,29,19
6/7/13,15:45:56,65,73,11,7,18
6/8/13,16:45:56,69,76,6,4,14
6/9/13,17:45:56,68,68,11,26,15
6/10/13,18:45:56,70,70,16,28,14
6/11/13,0:00:01,69,71,4,15,20
6/12/13,1:00:01,65,78,4,24,5
6/13/13,2:00:01,67,67,3,3,1
6/14/13,3:00:01,69,67,10,23,4
6/15/13,4:00:01,65,75,4,4,6
6/16/13,5:00:01,68,55,17,17,8
6/17/13,6:00:01,70,71,16,19,11
6/18/13,7:00:01,67,78,12,15,18
6/19/13,8:00:01,68,56,7,3,13
6/20/13,9:00:01,70,62,7,9,4
6/21/13,10:00:01,69,63,6,9,14
6/22/13,11:00:01,65,74,20,17,8
6/23/13,12:00:01,70,70,10,18,9
6/24/13,13:00:01,67,78,5,30,15
6/25/13,14:00:01,69,80,13,6,13
6/26/13,15:00:01,68,76,11,6,8
6/27/13,16:00:01,68,77,5,19,1
6/28/13,17:00:01,70,57,1,25,20
6/29/13,18:00:01,69,78,13,18,8
6/30/13,19:00:01,70,57,13,16,4
6/1/13,20:00:01,68,78,16,4,11
6/2/13,21:00:01,65,58,14,28,7
6/3/13,22:00:01,67,72,14,27,10
6/4/13,23:00:01,68,67,15,19,16
6/5/13,0:13:19,70,72,10,12,3
6/6/13,1:13:19,69,78,14,11,15
6/7/13,2:13:19,65,70,9,29,8
6/8/13,3:13:19,66,72,1,28,20
6/9/13,4:13:19,66,57,15,9,9
6/10/13,5:13:19,65,56,20,5,12
6/11/13,6:13:19,67,80,13,14,10
6/12/13,7:13:19,70,62,19,24,11
6/13/13,8:13:19,67,75,5,23,6
6/14/13,9:13:19,69,71,5,26,6
6/15/13,10:13:19,69,65,14,13,17
6/16/13,11:13:19,65,62,5,1,9
6/17/13,12:13:19,66,57,20,8,4
6/18/13,13:13:19,65,77,2,26,16
6/19/13,14:13:19,65,65,15,8,15
6/20/13,15:13:19,69,79,12,2,9
6/21/13,16:13:19,66,66,12,10,4
